LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,SAMPLE_NO,CONSTRUCTION_NO,VISUAL_CLASS
1,0504,0505,8,1,1,2,TP2,BS91,1,108
1,0509,0508,8,1,1,1,BA*,BS*1,1,216
1,0811,0811,8,1,1,2,B201,BS201,1,114
1,0812,0812,8,1,5,1,BA265,BS265,1,216
1,0812,0812,8,1,1,3,A206,TS211,1,214
1,1053,1053,8,1,1,2,TP1,BS93,1,102
3,1057,1057,8,3,1,1,BA*,BG**,1,261
2,3032,3032,8,2,1,1,BA*,BG**,1,265
2,6013,6013,8,2,1,1,BA*,BG**,1,215
1,7036,7036,8,1,1,1,BA*,BS**,1,114
1,7776,7776,8,1,1,2,BA*,BS**,1,113
3,7783,7783,8,3,1,1,BA*,BG**,1,304
2,A310,1053,8,2,1,2,TP1,BG92,1,255
2,A320,1053,8,2,1,2,TP1,BG92,1,255
2,A340,1053,8,2,1,1,BA*,BG**,1,261
3,A340,1053,8,3,1,2,TP1,BG91,1,255
1,B320,2008,8,1,1,1,BA*,BS**,1,113
1,B350,2008,8,1,1,2,TP1,BS93,1,113
2,0901,0961,9,2,1,2,A02A61,BG04A61,1,203
3,0901,0901,9,3,1,2,A02A01,BG02A01,1,308
3,0901,0960,9,3,1,2,A02A60,BG02A60,1,308
3,0901,0962,9,3,1,1,A01A62,BG01A62,1,308
1,0902,0902,9,1,1,1,A01A02,BS01A02,1,203
1,0902,0962,9,1,1,1,A01A62,BS01A62,1,203
3,0902,0902,9,3,1,2,A02A02,BG02A02,1,308
3,0902,0902,9,3,1,1,A01A02,BG01A02,1,308
3,0902,0961,9,3,1,2,A02A61,BG02A61,1,308
3,0902,0962,9,3,1,2,A02A62,BG02A62,1,308
1,0903,0961,9,1,1,1,A01A61,BS01A61,1,203
2,0903,0903,9,2,1,2,A02A03,BG04A03,1,203
3,0903,0902,9,3,1,2,A02A02,BG02A02,1,308
1,0960,0902,9,1,1,2,A02A02,BS02A02,1,203
2,0960,0903,9,2,1,2,A02A03,BG04A03,1,203
2,0960,0960,9,2,1,1,A01A60,BG03A60,1,203
3,0960,0960,9,3,1,2,A02A60,BG02A60,1,308
3,0960,0962,9,3,1,2,A02A62,BG02A62,1,308
1,0961,0962,9,1,1,1,A01A62,BS01A62,1,203
2,0961,0901,9,2,1,2,A02A01,BG04A01,1,203
2,0961,0903,9,2,1,2,A02A03,BG04A03,1,203
2,0961,0961,9,2,1,2,A02A61,BG04A61,1,203
3,0961,0903,9,3,1,2,A02A03,BG02A03,1,308
3,0961,0961,9,3,1,2,A02A61,BG02A61,1,308
3,0961,0962,9,3,1,1,A01A62,BG01A62,1,308
1,0962,0903,9,1,1,1,A01A03,BS01A03,1,203
2,0962,0901,9,2,1,2,A02A01,BG04A01,1,203
2,0962,0903,9,2,1,2,A02A03,BG04A03,1,203
3,0962,0901,9,3,1,1,A01A01,BG01A01,1,308
3,0962,0903,9,3,1,1,A01A03,BG01A03,1,308
1,1803,1803,9,1,3,2,BA5,BS02,3,145
2,1803,1803,9,2,3,2,BA4,BG02,3,303
2,5001,5001,9,2,1,1,BX02,BGX02,1,302
1,0102,0104,10,1,1,3,A19,TS37,1,145
2,0102,0102,10,2,1,3,A5,TS09,1,145
2,0102,0104,10,2,2,2,BAX09,BSX09,2,205
3,0102,0102,10,3,1,2,B15,BG01,1,303
1,0103,0102,10,1,1,3,A6,TS11,1,200
1,0103,0102,10,1,1,1,B2,BS02,1,145
1,0103,0107,10,1,1,3,A1,TS01,1,200
1,0103,0112,10,1,1,1,B4,BS04,1,294
2,0103,0159,10,2,1,3,A17,TS33,1,204
1,0104,0102,10,1,1,3,A4,TS07,1,200
1,0104,0107,10,1,1,3,A1,TS01,1,200
1,0104,0112,10,1,1,1,B4,BS04,1,294
1,0105,0102,10,1,1,3,A4,TS07,1,200
1,0105,0103,10,1,1,3,A7,TS13,1,200
1,0105,0103,10,1,1,1,B3,BS03,1,135
2,0105,0102,10,2,1,2,B9,BS09,1,204
2,0105,0103,10,2,1,1,A9,TS17,1,145
2,0105,0159,10,2,1,3,A17,TS33,1,204
3,0105,0159,10,3,1,2,B17,BG03,1,303
1,0106,0103,10,1,1,1,B3,BS03,1,135
1,0107,0104,10,1,1,1,B7,BS07,1,214
1,0107,0107,10,1,1,1,B1,BS01,1,214
1,0107,0112,10,1,1,3,A11,TS22,1,145
2,0107,0111,10,2,2,2,BAX08,BSX08,2,214
1,0108,0108,10,1,1,1,B5,BS05,1,214
1,0108,0112,10,1,1,3,A11,TS22,1,145
1,0108,0112,10,1,1,1,B4,BS04,1,294
2,0108,0109,10,2,2,2,BAX06,BSX06,2,214
1,0109,0103,10,1,1,1,B3,BS03,1,135
1,0109,0104,10,1,1,3,A19,TS37,1,145
1,0109,0107,10,1,1,1,B1,BS01,1,214
1,0109,0108,10,1,1,1,B5,BS05,1,214
1,0110,0107,10,1,1,3,A3,TS05,1,200
1,0110,0108,10,1,1,3,A14,TS28,1,216
1,0110,0112,10,1,1,3,A11,TS22,1,145
2,0110,0111,10,2,2,2,BAX08,BSX08,2,214
1,0111,0107,10,1,1,3,A3,TS05,1,200
1,0111,0112,10,1,1,3,A11,TS22,1,145
1,0111,0112,10,1,1,1,B4,BS04,1,294
2,0111,0103,10,2,1,1,A9,TS17,1,145
2,0111,0159,10,2,1,3,A17,TS33,1,204
1,0112,0102,10,1,1,3,A6,TS11,1,200
1,0112,0112,10,1,1,3,A12,TS23,1,200
1,0159,0108,10,1,1,1,B5,BS05,1,214
2,0159,0107,10,2,1,1,B8,BS08,1,204
1,0160,0104,10,1,1,1,B7,BS07,1,214
2,0160,0104,10,2,2,2,BAX09,BSX09,2,205
1,0201,0201,10,1,1,2,B12,BS06,1,214
1,0201,0207,10,1,1,3,A11,TS21,1,145
1,0201,0212,10,1,2,3,A6,TS11,1,214
2,0201,0201,10,2,2,2,B15,BG09,1,303
1,0203,0212,10,1,1,2,B8,BS02,1,214
2,0203,0212,10,2,2,2,B2,BG02,1,214
1,0204,0204,10,1,1,3,A1,TS01,1,210
2,0204,0204,10,2,1,2,B1,BG01,1,204
2,0204,0211,10,2,7,1,BA312,BS320,1,215
3,0204,0202,10,3,6,1,BA310,BG310,1,308
2,0205,0201,10,2,2,2,B6,BG06,1,204
1,0206,0204,10,1,1,3,A2,TS03,1,204
2,0206,0204,10,2,1,2,B1,BG01,1,204
1,0207,0212,10,1,2,3,A6,TS11,1,214
1,0208,0202,10,1,2,3,A7,TS13,1,210
1,0208,0202,10,1,2,3,A8,TS15,1,210
2,0208,0202,10,2,2,2,B3,BG03,1,204
2,0208,0202,10,2,6,1,BA310,BS316,1,214
1,0209,0211,10,1,2,3,A14,TS27,1,204
1,0209,0211,10,1,2,3,A13,TS25,1,210
2,C330,4154,12,2,1,2,TP1,BG55,2,310
1,0606,0606,17,1,3,2,BAX04,BSX04,10,107
2,0606,0604,17,2,4,2,BAX03,BGX03,6,303
2,0606,0606,17,2,3,2,BAX01,BGX01,10,303
1,0607,0607,17,1,1,2,TP4,BS58,1,
1,0607,0660,17,1,1,1,TP1,BS55,2,131
2,0607,0603,17,2,3,2,BAX02,BGX02,7,303
2,0607,0606,17,2,3,2,BAX01,BGX01,10,303
1,0608,0606,17,1,3,2,BAX04,BSX04,10,107
1,0659,0660,17,1,1,1,TP1,BS55,2,131
2,0659,0660,17,2,1,1,TP1,MG55,2,291
1,0660,0604,17,1,1,1,TP3,BS57,1,
2,0660,0603,17,2,3,2,BAX02,BGX02,7,303
1,0661,0603,17,1,3,2,BAX05,BSX05,7,107
1,0661,0606,17,1,3,2,BAX04,BSX04,10,107
1,0661,0660,17,1,1,1,TP1,BS55,2,131
2,0661,0606,17,2,3,2,BAX01,BGX01,10,303
1,0662,0604,17,1,4,2,BAX06,BSX06,6,107
1,0662,0660,17,1,1,1,TP1,BS55,2,131
1,0663,0604,17,1,1,2,TP3,BS57,1,131
1,0663,0606,17,1,3,2,BAX04,BSX04,10,107
2,0663,0603,17,2,3,2,BAX02,BGX02,7,303
2,0663,0662,17,2,1,1,TP2,MG56,2,291
1,0664,0607,17,1,1,2,TP4,BS58,1,
2,0664,0607,17,2,1,2,TP4,MG58,1,291
1,5151,5151,17,1,1,1,BX01,BSX01,3,204
2,5217,5217,17,2,1,1,BX01,BGX01,1,302
1,5453,5453,17,1,1,1,BX01,BSX01,1,102
1,5908,5908,17,1,1,1,BA*,BS**,1,102
2,7937,7937,17,2,1,1,BX01,BGX01,1,302
1,9327,9327,17,1,1,1,BX02,BSX02,1,108
1,A340,1003,17,1,1,2,TP1,BS55,1,102
1,A350,1003,17,1,1,1,BX02,BSX02,1,102
1,A350,1003,17,1,1,2,TP1,BS55,1,102
1,B320,1002,17,1,1,1,BX01,BSX01,1,217
1,B340,1002,17,1,1,1,BX01,BSX01,1,217
1,0602,0668,18,1,1,2,BAX08,BSX08,4,214
1,0603,0608,18,1,2,2,BAX07,BSX07,5,214
1,0604,0608,18,1,2,2,BAX07,BSX07,5,214
1,0604,0668,18,1,1,2,BAX08,BSX08,4,214
1,0605,0668,18,1,1,2,BAX08,BSX08,4,214
1,0607,0608,18,1,2,2,BAX07,BSX07,5,214
1,0608,0660,18,1,1,2,BAX06,BSX06,5,214
1,0661,0608,18,1,2,2,BAX07,BSX07,5,214
1,0661,0660,18,1,1,2,BAX05,BSX05,5,214
1,0662,0668,18,1,1,2,BAX08,BSX08,4,214
1,0665,0608,18,1,2,2,BAX07,BSX07,5,214
1,0666,0668,18,1,1,2,BAX08,BSX08,4,214
1,0668,0660,18,1,1,2,BAX06,BSX06,5,214
1,0670,0608,18,1,2,2,BAX07,BSX07,5,214
1,1037,1037,18,1,1,1,BX01,BSX01,1,135
1,3003,3003,18,1,1,1,BX01,BSX01,1,216
1,3030,3030,18,1,1,1,BX01,BSX01,1,114
1,5043,5043,18,1,1,2,BX04,BSX04,1,108
1,A430,3031,18,1,1,1,BX01,BSX01,1,102
2,A901,A903,18,2,1,1,A01A03,BG01A03,1,308
1,A902,A902,18,1,1,2,A02A02,BS02A02,1,206
1,A902,A902,18,1,1,1,A01A02,BS01A02,1,206
1,A902,A959,18,1,1,2,A02A59,BS02A59,1,206
1,A902,A960,18,1,1,1,A01A60,BS01A60,1,206
2,A902,A902,18,2,1,1,A01A02,BG01A02,1,308
1,A960,A901,18,1,1,1,A01A01,BS01A01,1,206
1,A960,A902,18,1,1,2,A02A02,BS02A02,1,206
2,A960,A959,18,2,1,1,A01A59,BG01A59,1,308
1,0101,0105,19,1,2,2,BA319,BS329,3,104
1,0102,0102,19,1,2,1,BAX23,BSX23,3,102
3,0102,0102,19,3,2,1,BAX03,BGX03,3,304
2,0105,0104,19,2,2,2,BAX05,BSX05,3,114
1,0106,0109,19,1,2,2,BAX12,BSX12,2,104
2,0106,0107,19,2,1,2,TP01,BS01,1,108
3,0106,0108,19,3,1,1,B9,BG03,1,265
3,0106,0109,19,3,2,2,BAX02,BGX02,2,304
2,0107,0107,19,2,1,2,TP01,BS01,1,108
3,0108,0109,19,3,2,2,BAX02,BGX02,2,304
2,0109,0109,19,2,2,2,BAX06,BSX06,2,114
2,0110,0112,19,2,2,1,BAX07,BSX07,2,114
2,0111,0108,19,2,2,1,BAX04,BSX04,2,114
2,0112,0109,19,2,2,2,BAX06,BSX06,2,114
2,0159,0109,19,2,2,2,BAX06,BSX06,2,114
3,0159,0102,19,3,2,1,BAX03,BGX03,3,304
2,0213,0221,19,2,3,2,BAX07,BSX07,1,114
2,0214,0216,19,2,1,2,B3,BG03,1,114
3,0216,0213,19,3,1,1,B13,BG07,1,303
1,0217,0220,19,1,1,2,B2,BS02,1,108
1,0218,0218,19,1,3,2,BAX10,BSX10,1,114
1,0218,0222,19,1,1,2,B5,BS05,1,114
2,0218,0221,19,2,3,2,BAX07,BSX07,1,114
1,0219,0216,19,1,1,2,B3,BS03,1,108
2,0220,0220,19,2,1,2,B2,BG02,1,108
2,0220,0223,19,2,3,2,BAX08,BSX08,1,114
1,0222,0214,19,1,1,2,B4,BS04,1,114
2,0223,0220,19,2,3,2,BAX06,BSX06,1,108
2,0224,0224,19,2,1,2,B6,BG06,1,114
3,0224,0213,19,3,1,1,B13,BG07,1,303
1,0259,0222,19,1,1,2,B5,BS05,1,114
2,0259,0218,19,2,3,2,BAX04,BSX04,1,114
2,0601,0606,19,2,1,1,TP-3,BG-57,1,302
1,0603,0608,19,1,2,2,BAX05,BSX05,5,113
2,0603,0606,19,2,1,1,TP-3,BG-57,1,302
1,0604,0608,19,1,2,2,BAX05,BSX05,5,113
2,0605,0606,19,2,1,1,TP-3,BG-57,1,302
1,0606,0605,19,1,1,1,TP-1,BS-55,1,216
2,0606,0605,19,2,1,1,TP-1,BG-55,1,302
2,0608,0605,19,2,1,1,TP-1,BG-55,1,302
2,0659,0601,19,2,3,1,BAX01,BGX01,8,302
2,0659,0604,19,2,2,2,BA309,BG305,6,308
1,1028,1028,23,1,1,2,TP1,BS55,1,203
1,0111,0105,20,1,1,2,B6,BS05,1,214
1,0111,0105,20,1,1,3,A33,TS78,1,214
2,0111,0103,20,2,2,2,BA325,BG305,2,309
1,0112,0103,20,1,1,2,B7,BS06,1,216
1,0112,0107,20,1,1,3,A14,TS35,1,214
1,0112,0109,20,1,1,3,A19,TS45,1,214
1,0112,0112,20,1,1,3,A25,TS59,1,216
2,0112,0159,20,2,2,2,BAX15,BGX15,2,309
1,0159,0159,20,1,1,3,A3,TS07,1,216
1,0159,0159,20,1,1,3,A1,TS02,1,216
1,0159,0159,20,1,2,2,BA305,BS303,2,114
2,0159,0159,20,2,2,2,BA305,BG301,2,307
1,0160,0160,20,1,1,2,B8,BS11,1,102
4,0160,0109,20,4,2,2,BAX02,BGX02,3,308
2,0163,0109,20,3,2,1,BA313,BG303,3,307
3,0163,0109,20,4,2,2,BAX02,BGX02,3,308
1,0201,0201,20,1,1,2,B2,BS02,1,102
1,0201,0203,20,1,1,7,B1,BS01,1,114
1,0201,0212,20,1,2,1,BAX07,BSX07,2,103
1,0201,0259,20,1,1,7,B12,BS12,1,108
2,0201,0211,20,2,2,1,BAX05,BGX05,2,309
3,0201,0209,20,3,2,1,BAX03,BGX03,2,303
3,0201,0212,20,3,2,1,BAX01,BGX01,2,308
1,0202,0203,20,1,1,7,B1,BS01,1,114
1,0202,0211,20,1,1,2,B11,BS11,1,102
1,0202,0259,20,1,1,7,B12,BS12,1,108
1,0202,0259,20,1,1,2,B12,BS12,1,108
3,0202,0201,20,3,1,2,B7,BG07,1,291
3,0202,0202,20,3,1,2,B8,BG08,1,291
1,0203,0210,20,1,1,2,B6,BS06,1,108
3,0203,0201,20,3,1,7,B7,BG07,1,303
3,0204,0204,20,3,1,1,B9,BG09,1,291
1,0205,0203,20,1,1,7,B1,BS01,1,114
1,0205,0210,20,1,1,7,B6,BS06,1,111
1,0205,0211,20,1,1,7,B11,BS11,1,102
1,0205,0211,20,1,1,2,B11,BS11,1,102
2,0205,0211,20,2,2,1,BAX05,BGX05,2,309
2,0205,0212,20,2,2,1,BAX04,BGX04,2,309
1,0206,0207,20,1,1,7,B4,BS04,1,108
2,0206,0201,20,2,1,2,B7,BG07,1,303
1,0207,0201,20,1,1,2,B2,BS02,1,102
1,0207,0203,20,1,1,7,B1,BS01,1,114
1,0207,0209,20,1,2,1,BAX09,BSX09,2,102
1,0208,0211,20,1,1,7,B11,BS11,1,102
1,0208,0212,20,1,2,1,BAX07,BSX07,2,103
1,0209,0207,20,1,1,2,B4,BS04,1,108
2,0209,0202,20,2,1,2,B8,BG08,1,303
1,0210,0201,20,1,1,2,B2,BS02,1,102
1,0210,0203,20,1,1,7,B1,BS01,1,114
1,0210,0209,20,1,2,1,BAX09,BSX09,2,102
1,0210,0211,20,1,1,7,B11,BS11,1,102
1,0210,0259,20,1,1,2,B12,BS12,1,108
2,0210,0212,20,2,2,1,BAX04,BGX04,2,309
1,0211,0210,20,1,1,7,B6,BS06,1,111
1,0211,0211,20,1,1,7,B11,BS11,1,102
1,0211,0212,20,1,1,2,B5,BS05,1,103
1,0212,0201,20,1,1,2,B2,BS02,1,102
1,0212,0207,20,1,1,2,B4,BS04,1,108
1,0212,0259,20,1,1,7,B12,BS12,1,108
1,0259,0211,20,1,1,2,B11,BS11,1,102
2,0259,0209,20,2,2,1,BAX06,BGX06,2,309
1,4063,4063,20,1,1,1,BA1,BS01,1,108
3,4067,4067,20,3,1,2,TP1,BG55,1,304
1,A320,1005,20,1,1,1,BX01,BSX01,1,102
1,A330,1005,20,1,1,1,BX01,BSX01,1,102
1,A412,4054,20,1,1,2,BX02,BSX02,1,102
1,B320,1010,20,1,1,1,BX01,BSX01,1,108
1,B320,1010,20,1,1,2,TP1,BS55,1,114
1,4025,4025,21,1,1,1,BX03,BSX03,1,108
1,6040,6040,21,1,1,1,BX02,BSX02,1,103
1,A320,1010,21,1,1,2,TP1,BS55,2,105
1,A340,1010,21,1,1,1,BX02,BSX02,2,142
1,0113,0124,22,1,1,2,B3,BS03,1,102
3,0114,0121,22,3,5,1,BAX02,BGX02,1,308
1,0115,0117,22,1,1,2,B5,BS05,1,102
2,0116,0118,22,2,1,2,B10,BG10,1,131
3,0116,0120,22,3,5,1,BAX01,BGX01,1,308
3,0118,0121,22,3,5,1,BAX02,BGX02,1,308
3,0120,0120,22,3,5,1,BAX01,BGX01,1,308
3,0123,0120,22,3,5,1,BAX01,BGX01,1,308
2,0124,0124,22,2,1,2,B9,BG09,1,141
3,0124,0120,22,3,5,1,BAX01,BGX01,1,308
1,0702,0702,22,1,1,2,TP1,BS55,2,102
1,0705,0708,22,1,1,2,TP2,BS56,1,103
1,0707,0705,22,1,1,2,BA1,BS03,1,103
1,0708,0705,22,1,1,2,BA3,BS01,1,103
2,4001,4001,22,2,1,1,BA*,BG**,1,309
3,0501,0506,23,3,1,2,TP1,BG55,1,302
2,0502,0504,23,2,3,1,BAX03,BGX03,3,308
2,0502,0507,23,2,3,2,BA303,BG305,3,308
3,0502,0503,23,3,3,2,BAX01,BGX01,3,308
1,0503,0506,23,1,1,2,A2,JS03,1,215
1,0504,0506,23,1,1,2,TP1,BS55,1,203
3,0504,0503,23,3,3,2,BAX01,BGX01,3,308
1,0506,0502,23,1,1,2,A1,JS01,1,215
2,0506,0506,23,2,1,2,TP1,BG56,1,308
3,0506,0504,23,3,3,1,BAX02,BGX02,3,308
1,0507,0504,23,1,3,2,BA302,BS302,3,205
3,0507,0504,23,3,3,1,BAX02,BGX02,3,308
1,0508,0506,23,1,1,2,A2,JS02,1,215
3,0508,0559,23,3,1,2,TP2,BG57,1,302
2,0559,0559,23,2,1,2,TP2,BG58,1,308
3,1009,1009,23,3,1,2,TP1,BG55,1,304
1,1026,1026,23,1,1,2,TP1,BS55,1,215
1,A802,A801,29,1,1,3,A1,TS01,1,103
1,3014,3014,23,1,1,1,BX03,BSX03,1,204
2,0501,0507,24,2,3,1,BAX04,BTX04,2,182
2,0501,0509,24,2,3,2,BAX06,BTX06,5,182
3,0501,0502,24,3,1,2,BX01,BGX01,1,303
3,0501,0509,24,3,1,2,BX01,BGX01,1,303
1,0502,0509,24,1,1,2,BX02,BSX02,1,141
3,0502,0507,24,3,3,1,BAX08,BGX08,2,308
1,0503,0505,24,1,3,2,BAX01,BSX01,3,143
3,0503,0502,24,3,1,2,BX01,BGX01,1,303
3,0503,0505,24,3,3,2,BAX07,BGX07,3,308
3,0503,0507,24,3,3,1,BAX08,BGX08,2,308
1,0504,0507,24,1,1,2,T1,BS55,1,141
3,0504,0502,24,3,1,2,BX01,BGX01,1,303
1,0505,0509,24,1,1,2,BX02,BSX02,1,141
1,0506,0560,24,1,1,2,BX02,BSX02,1,141
1,0507,0509,24,1,3,2,BAX05,BSX05,5,214
1,0509,0560,24,1,1,2,BX02,BSX02,1,141
3,0509,0560,24,3,1,2,BX01,BGX01,1,303
1,0559,0507,24,1,3,1,BAX03,BSX03,2,143
1,0559,0509,24,1,1,2,BX02,BSX02,1,141
3,0559,0509,24,3,1,2,BX01,BGX01,1,303
1,0560,0509,24,1,3,2,BAX05,BSX05,5,214
1,0560,0560,24,1,1,2,BX02,BSX02,1,141
2,0560,0507,24,2,3,1,BAX04,BTX04,2,182
3,0560,0509,24,3,1,2,BX01,BGX01,1,303
1,0561,0507,24,1,1,2,T1,BS55,1,141
1,0561,0560,24,1,1,2,BX02,BSX02,1,141
2,0561,0507,24,2,3,1,BAX04,BTX04,2,182
3,0561,0507,24,3,1,2,T1,BG55,1,303
3,0561,0509,24,3,1,2,BX01,BGX01,1,303
1,0562,0502,24,1,1,2,BX02,BSX02,1,141
3,0563,0502,24,3,1,2,BX01,BGX01,1,303
1,0901,2805,24,1,1,2,TP1,BS55,1,144
3,2401,2401,24,3,1,1,BX01,BGX01,1,308
3,2401,2401,24,3,1,2,TP1,BG55,1,307
2,2805,2805,24,2,1,1,BX01,BGX01,1,309
1,A311,1634,24,1,1,2,TP1,BS55,1,141
2,A320,1634,24,2,1,1,BX01,BGX01,1,309
2,A330,1634,24,2,1,1,BX01,BGX01,1,309
2,A330,1634,24,2,1,2,TP1,BG55,1,309
2,A331,1634,24,2,1,2,TP1,BG55,1,309
2,A350,1634,24,2,1,1,BX01,BGX01,1,309
1,0113,0114,26,1,1,1,B05,BS05,1,114
1,0113,0115,26,1,1,2,B7,BS07,1,114
1,0113,0118,26,1,1,1,B2,BS02,1,114
2,0114,0113,26,2,1,1,B11,BG03,1,303
2,0114,0118,26,2,1,2,B10,BG02,1,303
1,0115,0123,26,1,1,1,B3,BS03,1,114
1,0116,0114,26,1,1,1,B05,BS05,1,114
1,0116,0118,26,1,1,1,B2,BS02,1,114
2,0659,0605,19,2,1,1,TP-1,BG-55,1,302
2,0701,0705,19,2,1,1,TP3,BG06,2,172
1,0702,0705,19,1,1,1,TP3,BS03,2,172
2,0702,0702,19,2,1,1,TP1,BG02,2,108
2,0702,0705,19,2,1,1,TP3,BG06,2,172
3,0703,0705,19,3,1,1,TP3,BG05,2,215
2,0704,0702,19,2,1,1,TP1,BG02,2,108
3,0706,0707,19,3,1,1,TP2,BG03,2,215
3,0708,0705,19,3,1,1,TP3,BG05,2,215
1,3028,3028,19,1,1,1,BX01,BSX01,1,114
1,6150,6150,19,1,1,2,BX04,BSX04,1,
3,9126,9126,19,3,1,1,BX01,BGX01,2,303
1,A330,6150,19,1,1,2,BX04,BSX04,1,
1,A430,3055,19,1,1,1,BA1,BS01,1,216
2,B430,3009,19,2,1,1,BX01,BGX01,1,310
1,0101,0102,20,1,1,3,A8,TS20,1,108
1,0101,0104,20,1,1,3,A37,TS91,1,101
1,0101,0111,20,1,1,3,A29,TS69,1,214
2,0101,0110,20,2,2,1,BA319,BS312,3,216
2,0101,0110,20,2,2,1,BA317,BS311,3,215
4,0101,0102,20,4,1,2,B13,BG02,1,280
1,0102,0111,20,1,1,3,A28,TS66,1,214
1,0103,0103,20,1,1,3,A35,TS85,1,214
1,0103,0103,20,1,1,3,A36,TS88,1,214
1,0103,0109,20,1,1,2,B4,BS02,1,214
1,0103,0112,20,1,1,3,A26,TS61,1,214
1,0104,0101,20,1,1,3,A6,TS15,1,114
1,0104,0101,20,1,1,2,B17,BS17,1,114
1,0105,0104,20,1,1,3,A38,TS93,1,214
1,0105,0105,20,1,1,3,A33,TS78,1,214
1,0105,0108,20,1,1,3,A18,TS42,1,214
1,0105,0108,20,1,1,3,A16,TS39,1,214
4,0105,0101,20,4,1,2,B12,BG01,1,280
4,0105,0105,20,4,1,2,B15,BG04,1,280
4,0105,0108,20,3,1,2,B14,BG03,1,280
2,0106,0109,20,3,2,1,BA313,BG303,3,307
2,0106,0109,20,3,2,1,BAX03,BGX03,3,307
3,0106,0105,20,4,1,2,B15,BG04,1,280
3,0106,0108,20,3,1,2,B14,BG03,1,280
1,0107,0103,20,1,1,3,A35,TS85,1,214
1,0107,0109,20,1,1,3,A19,TS45,1,214
1,0108,0101,20,1,1,3,A6,TS14,1,101
1,0108,0101,20,1,1,3,A6,TS15,1,114
1,0108,0101,20,1,1,2,B17,BS18,1,114
1,0108,0102,20,1,1,3,A7,TS18,1,216
1,0108,0104,20,1,1,3,A38,TS93,1,214
1,0108,0108,20,1,1,3,A18,TS42,1,214
1,0108,0110,20,1,1,3,A22,TS52,1,214
2,0108,0159,20,2,2,2,BAX15,BGX15,2,309
4,0109,0109,20,4,2,2,BA315,BG304,3,308
1,0110,0104,20,1,1,3,A37,TS91,1,101
1,0110,0105,20,1,1,2,B6,BS05,1,214
1,0110,0108,20,1,1,3,A16,TS39,1,214
3,0110,0103,20,2,2,2,BA325,BG305,2,309
1,0111,0101,20,1,1,3,A6,TS15,1,114
1,0111,0104,20,1,1,3,A38,TS92,1,214
1,0111,0104,20,1,1,3,A37,TS90,1,108
1,0502,0509,13,1,3,2,BA501,BS304,2,215
1,0503,0509,13,1,3,2,BA705,BS305,2,215
2,0503,0507,13,2,1,1,BA*,BG**,1,265
1,0505,0509,13,1,3,2,BA501,BS304,2,215
2,0507,0507,13,2,1,1,BA*,BG**,1,265
1,0508,0509,13,1,3,2,BA705,BS305,2,215
2,0508,0507,13,2,1,1,BA*,BG**,1,265
1,0560,0507,13,1,1,1,BA*,BS**,1,215
1,0561,0507,13,1,1,1,BA*,BS**,1,215
1,0562,0509,13,1,3,2,BA705,BS305,2,215
2,0562,0509,13,2,1,2,BA*,BG**,1,265
2,0564,0565,13,2,1,2,BA*,BG**,1,265
1,0565,0507,13,1,1,1,BA*,BS**,1,215
1,0566,0509,13,1,3,2,BA705,BS305,2,215
2,3007,3007,13,2,1,1,BA*,BG**,1,308
1,3011,3011,13,1,1,1,BA*,BS**,1,214
1,3016,3016,13,1,1,2,BA*,BS**,1,214
1,3018,3018,13,1,1,2,BA*,BS**,1,216
2,4111,4111,13,2,1,2,TP1,BG55,1,308
1,4113,4113,13,1,1,2,TP1,BS55,1,204
1,4118,4118,13,1,1,2,BA*,BS**,1,216
1,4118,4118,13,1,1,1,BA*,BS**,1,216
2,1003,1003,15,2,1,2,TP1,BG92,1,303
2,1006,1006,15,2,1,1,BA*,BG**,1,308
2,1008,1008,15,2,1,2,TP1,BG93,1,308
4,1008,1008,15,4,1,2,TP1,BG91,1,303
1,1001,1001,16,1,1,2,TP1,BS92,1,254
1,1020,1020,16,1,1,1,BA*,BS**,1,265
1,1020,1020,16,1,1,2,TP1,BS93,1,141
3,1020,1020,16,3,1,2,TP1,BG91,1,304
1,3017,3017,16,1,1,2,BA*,BS**,1,142
3,3023,3023,16,3,1,2,BA*,BG**,1,308
1,A310,1020,16,1,1,1,BA*,BS**,1,265
3,A330,1020,16,3,1,2,TP1,BG91,1,304
2,B320,1021,16,2,1,1,BA*,BG**,1,304
1,B330,1021,16,1,1,2,TP1,BS92,1,253
1,B350,1021,16,1,1,1,BA*,BS**,1,255
1,C350,1010,16,1,1,1,BA*,BS**,1,211
2,0601,0604,17,2,1,1,TP3,MG57,1,291
1,0603,0604,17,1,1,1,TP3,BS57,1,
1,0603,0604,17,1,1,2,TP3,BS57,1,131
2,0603,0660,17,2,1,1,TP1,MG55,2,291
1,0604,0606,17,1,3,2,BAX04,BSX04,10,107
2,0605,0603,17,2,3,2,BAX02,BGX02,7,303
2,0605,0604,17,2,4,2,BAX03,BGX03,6,303
1,0606,0603,17,1,3,2,BAX05,BSX05,7,107
2,8129,8129,30,2,1,2,TP1,BG91,1,255
3,A310,1001,30,3,1,2,TP1,BG91,1,257
3,A310,1001,30,3,1,1,BA*,BG**,1,257
1,A320,1001,30,1,1,2,TP1,BS93,1,267
3,A330,1001,30,3,1,2,TP1,BG91,1,257
1,0113,0123,31,1,1,3,A3,TS05,1,102
